vul_id,pkg_name,vul_introduced,vul_fixed,repo_url
GHSA-4hpf-3wq7-5rpr,is-my-json-valid,0,1.4.1,
GHSA-qmv4-jgp7-mf68,sails,0,0.12.7,https://github.com/balderdashy/sails
GHSA-jfm8-hwhg-r6gg,p4,0,0.0.7,https://github.com/natelong/p4
GHSA-vh4f-fgpp-x8x2,node-opcua,0,2.74.0,https://github.com/node-opcua/node-opcua
GHSA-pjwm-rvh2-c87w,ua-parser-js,0.7.29,0.7.30,https://github.com/faisalman/ua-parser-js
GHSA-pjwm-rvh2-c87w,ua-parser-js,0.8.0,0.8.1,https://github.com/faisalman/ua-parser-js
GHSA-pjwm-rvh2-c87w,ua-parser-js,1.0.0,1.0.1,https://github.com/faisalman/ua-parser-js
GHSA-xm7f-x4wx-wmgv,byte,0,1.4.1,
GHSA-957j-59c2-j692,getobject,0,1.0.0,https://github.com/cowboy/node-getobject
GHSA-4hmq-ggrm-qfc6,directus,0,9.23.0,https://github.com/directus/directus
GHSA-252h-2cmq-pmr6,@easy-team/easywebpack-cli,0,4.5.2,https://github.com/easy-team/easywebpack-cli
GHSA-76p3-8jx3-jpfq,loader-utils,2.0.0,2.0.3,https://github.com/webpack/loader-utils
GHSA-76p3-8jx3-jpfq,loader-utils,0,1.4.1,https://github.com/webpack/loader-utils
GHSA-8c8c-4vfj-rrpc,redis-commander,0.0.0,0.5.0,https://github.com/joeferner/redis-commander
GHSA-j5qg-46p9-w2rp,jekyll-for-github-projects,0.2.12,0.2.11,
GHSA-35g4-qx3c-vjhx,matrix-appservice-bridge,0,2.6.1,
GHSA-6vfc-qv3f-vr6c,markdown-it,0,12.3.2,https://github.com/markdown-it/markdown-it
GHSA-j9xp-92vc-559j,sequelize,0,3.35.1,
GHSA-j9xp-92vc-559j,sequelize,4.0.0,4.44.3,
GHSA-j9xp-92vc-559j,sequelize,5.0.0,5.8.11,
GHSA-45cp-hpc9-8347,css_transform_support,1.0.2,1.0.1,
GHSA-49r3-3h96-rwj6,ids-enterprise,0,4.18.2,
GHSA-gcm9-cc3r-c6vj,@theia/preview,0,1.3.0,
GHSA-g7q5-pjjr-gqvp,tough-cookie,0,2.3.3,https://github.com/salesforce/tough-cookie
GHSA-q8pj-2vqx-8ggc,css-what,4.0.0,5.0.1,https://github.com/fb55/css-what
GHSA-7pr3-p5fm-8r9x,parse-server,0,4.10.4,https://github.com/parse-community/parse-server
GHSA-9r2w-394v-53qc,tar,0,4.4.16,https://github.com/npm/node-tar
GHSA-9r2w-394v-53qc,tar,5.0.0,5.0.8,https://github.com/npm/node-tar
GHSA-9r2w-394v-53qc,tar,6.0.0,6.1.7,https://github.com/npm/node-tar
GHSA-vgj7-895j-gpr6,strapi,3.0.0,3.6.9,https://github.com/strapi/strapi
GHSA-vgj7-895j-gpr6,@strapi/strapi,0,4.1.9,https://github.com/strapi/strapi
GHSA-h423-w6qv-2wj3,parse-server,0,4.10.17,https://github.com/parse-community/parse-server
GHSA-h423-w6qv-2wj3,parse-server,5.0.0,5.2.8,https://github.com/parse-community/parse-server
GHSA-g973-978j-2c3p,xlsx,0,0.17.0,
GHSA-g973-978j-2c3p,org.webjars.npm:xlsx,0,0.17.0,
GHSA-g74r-ffvr-5q9f,concat-stream,1.5.0,1.5.2,
GHSA-g74r-ffvr-5q9f,concat-stream,1.4.0,1.4.11,
GHSA-g74r-ffvr-5q9f,concat-stream,1.3.0,1.3.2,
GHSA-qw96-mm2g-c8m7,next,7.0.0,7.0.2,https://github.com/zeit/next.js
GHSA-5fg8-2547-mr8q,xmldom,0,0.7.0,https://github.com/xmldom/xmldom
GHSA-f9cm-p3w6-xvr3,qs,0,1.0.0,
GHSA-fq6p-x6j3-cmmq,three,0,0.125.0,
GHSA-gc94-6w89-hpqr,fs-path,0,0.0.25,https://github.com/pillys/fs-path
GHSA-mpgr-2cx9-327h,ssb-db,20.0.0,20.0.1,
GHSA-qpw2-xchm-655q,stringstream,0,0.0.6,
GHSA-3rpr-mg43-xhq4,auth0-js,0,8.12.0,
GHSA-f5x2-xv93-4p23,hermes-engine,0,0.5.2,
GHSA-87vv-r9j6-g5qv,moment,0,2.11.2,https://github.com/moment/moment
GHSA-8mgq-6r2q-82w9,strapi-plugin-ezforms,0,0.1.0,https://github.com/excl-networks/strapi-plugin-ezforms
GHSA-j3rv-w43q-f9x2,react-editable-json-tree,0,2.2.2,https://github.com/oxyno-zeta/react-editable-json-tree
GHSA-5w8r-8pgj-5jmf,matrix-js-sdk,0,19.7.0,https://github.com/matrix-org/matrix-js-sdk
GHSA-p56r-jr4p-4wgh,whereis,0,0.4.1,
GHSA-7ch4-rr99-cqcw,gatsby-transformer-remark,6.0.0,6.3.2,https://github.com/gatsbyjs/gatsby
GHSA-7ch4-rr99-cqcw,gatsby-transformer-remark,0,5.25.1,https://github.com/gatsbyjs/gatsby
GHSA-hhq3-ff78-jv3g,loader-utils,1.0.0,1.4.2,https://github.com/webpack/loader-utils
GHSA-hhq3-ff78-jv3g,loader-utils,2.0.0,2.0.4,https://github.com/webpack/loader-utils
GHSA-hhq3-ff78-jv3g,loader-utils,3.0.0,3.2.1,https://github.com/webpack/loader-utils
GHSA-cvfm-xjc8-f2vm,@commercial/subtext,5.1.1,5.1.2,
GHSA-2598-2f59-rmhq,sequelize,0,3.35.1,
GHSA-cf4h-3jhx-xvhq,underscore,1.3.2,1.12.1,https://github.com/jashkenas/underscore
GHSA-4g77-cvgw-grvw,putil-merge,0,3.8.0,https://github.com/panates/putil-merge/
GHSA-cq8r-fc3q-6hg2,jointjs,0,3.3.0,
GHSA-qvp5-mm7v-4f36,strapi-plugin-content-manager,0,3.2.5,
GHSA-crh5-vv2v-c82q,@claviska/jquery-minicolors,0,2.3.6,https://github.com/claviska/jquery-minicolors
GHSA-qc22-qwm9-j8rx,npm-groovy-lint,0,9.1.0,https://github.com/nvuillam/npm-groovy-lint
GHSA-p6jh-p7q8-pcrg,nodee-utils,0,1.2.3,
GHSA-566m-qj78-rww5,postcss,8.0.0,8.2.13,
GHSA-566m-qj78-rww5,postcss,0,7.0.36,
GHSA-cqqh-49mx-fq63,@viking04/merge,0,1.0.2,https://github.com/viking04/merge
GHSA-265q-28rp-chq5,node-uuid,0,1.4.4,
GHSA-3xph-cp8f-2229,@fabiocaccamo/utils.js,0,0.17.2,https://github.com/fabiocaccamo/utils.js
GHSA-cff4-rrq6-h78w,command-exists,0,1.2.4,
GHSA-xrjf-phvv-r4vr,strapi,0,4.1.0,https://github.com/strapi/strapi
GHSA-h29r-4vqp-8jxf,keystone,0,4.0.0,
GHSA-vcjf-mgcg-jxjq,ckeditor4,0,4.14,https://github.com/ckeditor/ckeditor4
GHSA-wvh7-5p38-2qfc,parse,0,2.10.0,https://github.com/parse-community/Parse-SDK-JS
GHSA-762f-c2wg-m8c8,protobufjs,6.0.0,6.8.6,
GHSA-762f-c2wg-m8c8,protobufjs,0,5.0.3,
GHSA-g662-qq45-ppwm,smoothie,1.31.0,1.36.1,https://github.com/joewalnes/smoothie
GHSA-4rx9-58m7-gr8w,css_transform_step,1.0.6,1.0.5,
GHSA-6m8p-4fxj-pgc2,mversion,0,2.0.1,
GHSA-hxwc-5vw9-2w4w,loopback-connector-mongodb,0,3.6.0,https://github.com/loopbackio/loopback-connector-mongodb
GHSA-3hjh-5hgx-f5wh,glance,0,3.0.9,https://github.com/jarofghosts/glance
GHSA-68hw-vfh7-xvg8,keycloak-connect,0,4.8.3,
GHSA-4v4g-726h-xvfv,jose-node-esm-runtime,0,3.11.4,https://github.com/panva/jose
GHSA-69p9-9qm9-h447,safer-eval,0,1.3.2,
GHSA-jcgq-xh2f-2hfm,eslint,0,4.18.2,
GHSA-p6rw-44q7-3fw4,nbdime,0,1.1.1,https://github.com/jupyter/nbdime
GHSA-p6rw-44q7-3fw4,nbdime,2.0.0,2.1.1,https://github.com/jupyter/nbdime
GHSA-p6rw-44q7-3fw4,nbdime,3.0.0,3.1.1,https://github.com/jupyter/nbdime
GHSA-p6rw-44q7-3fw4,nbdime,0,5.0.2,https://github.com/jupyter/nbdime
GHSA-p6rw-44q7-3fw4,nbdime,6.0.0,6.1.2,https://github.com/jupyter/nbdime
GHSA-p6rw-44q7-3fw4,nbdime-jupyterlab,0,1.0.1,https://github.com/jupyter/nbdime
GHSA-p6rw-44q7-3fw4,nbdime-jupyterlab,2.0.0,2.1.1,https://github.com/jupyter/nbdime
GHSA-5rwj-j5m3-3chj,detect-character-encoding,0,0.3.1,https://github.com/sonicdoe/detect-character-encoding
GHSA-m45f-4828-5cv5,highcharts,0,6.1.0,
GHSA-c2jc-4fpr-4vhg,@sideway/formula,0,3.0.1,https://github.com/hapijs/formula
GHSA-c2gp-86p4-5935,puppeteer,0,1.13.0,https://github.com/GoogleChrome/puppeteer
GHSA-p7c9-jqhq-vr3v,markdown-pdf,0,9.0.0,
GHSA-gfjr-3jmm-4g9v,tar,0,2.0.0,https://github.com/npm/npm
GHSA-ppjq-qxhx-m25f,passport-wsfed-saml2,0,4.6.3,https://github.com/auth0/passport-wsfed-saml2
GHSA-899g-6q6w-7v94,m-server,0,1.4.1,
GHSA-q69p-5h74-w36f,mapbox.js,0,1.6.6,
GHSA-q69p-5h74-w36f,mapbox.js,2.0.0,2.2.4,
GHSA-h685-83w4-3ph3,izimodal,0,1.6.1,https://github.com/marcelodolza/iziModal
GHSA-jf5r-8hm2-f872,url-parse,0,1.5.9,https://github.com/unshiftio/url-parse
GHSA-g3fq-3v3g-mh32,@nextcloud/dialogs,0,3.1.2,
GHSA-9x9j-836w-8f55,msrcrypto,0,1.5.8,
GHSA-56r9-v65c-34jm,radicjs,0.2.1,0.2.0,
GHSA-897m-rjf5-jp39,copy-props,0,2.0.5,
GHSA-9qmh-276g-x5pj,immer,0,8.0.1,
GHSA-35jh-r3h4-6jhm,lodash,0,4.17.21,https://github.com/lodash/lodash
GHSA-35jh-r3h4-6jhm,lodash-es,0,4.17.21,https://github.com/lodash/lodash
GHSA-455w-c45v-86rg,fastify,4.0.0,4.8.1,https://github.com/fastify/fastify
GHSA-hc94-2wfr-4pwf,appium-chromedriver,0,2.9.4,
GHSA-x48m-gp6r-gp4v,rate-map,1.0.3,1.0.5,
GHSA-vrv8-v4w8-f95h,tinymce,0,4.9.11,
GHSA-vrv8-v4w8-f95h,tinymce,5.0.0,5.4.1,
GHSA-3j8f-xvm3-ffx4,parse-path,0,5.0.0,https://github.com/ionicabizau/parse-path
GHSA-h4mc-r4f4-hcf4,selenium-binaries,0,0.15.0,https://github.com/spunjs/selenium-binaries
GHSA-9vxc-g2jx-qj3p,tomato,0,0.0.6,https://github.com/leizongmin/tomato
GHSA-9959-c6q6-6qp3,validator,0,2.0.0,
GHSA-3f95-r44v-8mrg,simple-git,0,3.3.0,https://github.com/steveukx/git-js
GHSA-qmw8-3v4g-gwj4,fastify-reply-from,0,4.0.2,
GHSA-h9mj-fghc-664w,mqtt,2.0.0,2.15.0,https://github.com/mqttjs/MQTT.js
GHSA-pgw7-wx7w-2w33,undici,4.8.2,5.5.1,https://github.com/nodejs/undici
GHSA-5875-m6jq-vf78,workspace-tools,0,0.18.4,https://github.com/microsoft/workspace-tools
GHSA-mmj4-777p-fpq9,frourio-express,0,0.26.0,https://github.com/frouriojs/frourio-express
GHSA-mf6x-7mm4-x2g7,stringstream,0,0.0.6,
GHSA-4vmm-mhcq-4x9j,constantinople,0,3.1.1,
GHSA-gpfj-4j6g-c4w9,@github/paste-markdown,0,0.3.4,https://github.com/github/paste-markdown
GHSA-5r9g-qh6m-jxff,undici,2.0.0,5.19.1,https://github.com/nodejs/undici
GHSA-jjc5-fp7p-6f8w,shescape,0,1.5.8,https://github.com/ericcornelissen/shescape
GHSA-pxcf-v868-m492,osm-static-maps,0,3.9.0,
GHSA-9prh-257w-9277,handlebars,0,4.0.0,https://github.com/wycats/handlebars.js
GHSA-jgpq-g82g-6c39,confinit,0,0.4.0,
GHSA-fj58-h2fr-3pp2,class-validator,0,0.14.0,https://github.com/typestack/class-validator
GHSA-4jg2-84c2-pj95,@asyncapi/modelina,0,1.0.0,https://github.com/asyncapi/modelina
GHSA-gvcj-pfq2-wxj7,electron,0,0.33.5,https://github.com/electron/electron
GHSA-qvjc-g5vr-mfgr,papaparse,0,5.2.0,https://github.com/mholt/PapaParse
GHSA-7w54-gp8x-f33m,@replit/crosis,0,7.3.1,https://github.com/replit/crosis
GHSA-qw3g-35hc-fcrh,restify,2.0.0,4.1.0,
GHSA-6hwh-rqwf-cxxr,vega-util,0,1.13.1,
GHSA-9m6j-fcg5-2442,url-parse,0,1.5.0,https://github.com/unshiftio/url-parse
GHSA-hwch-749c-rv63,hubot-scripts,0,2.4.5,
GHSA-8vv3-jxm8-f4vf,connie-lang,0,0.1.1,
GHSA-h68q-55jf-x68w,chart.js,0,2.9.4,
GHSA-98pq-pmw9-4gpm,sequelize,0,3.17.0,
GHSA-w8h4-vw8f-rvvj,config-shield,0,0.2.3,https://github.com/godaddy/node-config-shield
GHSA-w5p7-h5w8-2hfq,trim,0,0.0.3,https://github.com/component/trim/
GHSA-2w8g-m5j8-7m87,@soketi/soketi,0,0.26.1,
GHSA-2mm9-c2fx-c7m4,docsify,0,4.12.0,
GHSA-9vhv-p9r7-rm53,serve-handler,0,5.0.3,
GHSA-45rm-2893-5f49,liquidjs,0,10.0.0,https://github.com/harttle/liquidjs
GHSA-56pc-6jqp-xqj8,electron,8.0.0-beta.0,8.5.2,
GHSA-56pc-6jqp-xqj8,electron,9.0.0-beta.0,9.3.1,
GHSA-56pc-6jqp-xqj8,electron,10.0.0-beta.0,10.1.2,
GHSA-56pc-6jqp-xqj8,electron,11.0.0-beta.0,11.0.0-beta.6,
GHSA-5v9h-q3gj-c32x,sequelize,0,3.23.6,https://github.com/sequelize/sequelize
GHSA-cxjc-r2fp-7mq6,dijit,0,1.11.11,
GHSA-cxjc-r2fp-7mq6,dijit,1.12.0,1.12.9,
GHSA-cxjc-r2fp-7mq6,dijit,1.13.0,1.13.8,
GHSA-cxjc-r2fp-7mq6,dijit,1.14.0,1.14.7,
GHSA-cxjc-r2fp-7mq6,dijit,1.15.0,1.15.4,
GHSA-cxjc-r2fp-7mq6,dijit,1.16.0,1.16.3,
GHSA-7375-vjr2-3g7w,glance,0,3.0.8,https://github.com/jarofghosts/glance
GHSA-x2fc-mxcx-w4mf,mathjs,0,7.5.1,
GHSA-gcv8-gh4r-25x6,urijs,0,1.19.8,https://github.com/medialize/uri.js
GHSA-4r97-78gf-q24v,klona,0,1.1.1,
GHSA-cgjx-mwpx-47jv,express-restify-mongoose,3.0.0,3.1.0,
GHSA-cgjx-mwpx-47jv,express-restify-mongoose,0,2.5.0,
GHSA-pw2r-vq6v-hr8c,follow-redirects,0,1.14.8,https://github.com/follow-redirects/follow-redirects
GHSA-gp95-ppv5-3jc5,sharp,0,0.30.5,https://github.com/lovell/sharp
GHSA-388g-jwpg-x6j4,swagger-ui,0,3.0.13,https://github.com/swagger-api/swagger-ui
GHSA-9g9w-hmvj-5h57,merge-deep,0,3.0.1,
GHSA-xqh8-5j36-4556,connect-pg-simple,0,6.0.1,https://github.com/voxpelli/node-connect-pg-simple
GHSA-f5cv-xrv9-r8w7,express-cart,0,1.1.8,https://github.com/nodejs/security-wg
GHSA-9fhw-r42p-5c7r,@progfay/scrapbox-parser,0,6.0.3,
GHSA-9fhw-r42p-5c7r,@progfay/scrapbox-parser,7.0.0,7.0.2,
GHSA-5mjw-6jrh-hvfq,static-eval,0,2.0.0,
GHSA-xmgg-fx9p-prq6,nodebb,0,1.17.2,https://github.com/NodeBB/NodeBB
GHSA-7cg8-pq9v-x98q,realms-shim,0,1.2.1,https://github.com/Agoric/realms-shim
GHSA-3q32-j57w-q4w7,total.js,0,3.2.3,https://github.com/totaljs/framework
GHSA-q257-vv4p-fg92,http-signature,0,0.10.0,
GHSA-v3wr-67px-44xg,@advanced-rest-client/base,0,0.1.10,https://github.com/advanced-rest-client/arc-electron
GHSA-3j9m-hcv9-rpj8,@grafana/data,8.0.0,8.2.3,https://github.com/grafana/grafana
GHSA-h726-x36v-rx45,lodash.merge,0,4.6.2,
GHSA-rrqv-vjrw-hrcr,json-ptr,0,2.1.0,
GHSA-3crj-w4f5-gwh4,less-openui5,0,0.10.0,
GHSA-q5c4-39f5-m68j,decamelize,1.1.0,1.1.2,
GHSA-p6mc-m468-83gw,lodash,0,4.17.20,https://github.com/lodash/lodash
GHSA-p6mc-m468-83gw,lodash-es,0,4.17.20,https://github.com/lodash/lodash
GHSA-cwx2-736x-mf6w,object-path,0,0.11.5,https://github.com/mariocasciaro/object-path
GHSA-x949-7cm6-fm6p,md-to-pdf,0,5.0.0,https://github.com/simonhaenisch/md-to-pdf
GHSA-x26f-26qw-hhhx,hekto,0,0.2.3,
GHSA-jv3g-j58f-9mq9,jose,1.0,1.28.2,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose-browser-runtime,3.0,3.20.4,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose-node-cjs-runtime,3.0,3.20.4,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose-node-esm-runtime,3.0,3.20.4,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose,2.0,2.0.6,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose,3.0,3.20.4,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose,4.0,4.9.2,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose-browser-runtime,4.0,4.9.2,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose-node-cjs-runtime,4.0,4.9.2,https://github.com/panva/jose
GHSA-jv3g-j58f-9mq9,jose-node-esm-runtime,4.0,4.9.2,https://github.com/panva/jose
GHSA-pg97-ww7h-5mjr,dojox,0,1.11.9,
GHSA-pg97-ww7h-5mjr,dojox,1.12.0,1.12.7,
GHSA-pg97-ww7h-5mjr,dojox,1.13.0,1.13.6,
GHSA-pg97-ww7h-5mjr,dojox,1.14.0,1.14.5,
GHSA-pg97-ww7h-5mjr,dojox,1.15.0,1.15.2,
GHSA-pg97-ww7h-5mjr,dojox,1.16.0,1.16.1,
GHSA-3949-f494-cm99,prismjs,1.14.0,1.27.0,https://github.com/PrismJS/prism
GHSA-4jrm-c32x-w4jf,convict,0,6.2.4,https://github.com/mozilla/node-convict
GHSA-fmr4-7g9q-7hc7,handlebars,0,4.0.0,
GHSA-rph7-j9qr-h8q8,codem-transcode,0,0.5.0,
GHSA-xx4c-jj58-r7x6,validator,11.1.0,13.7.0,https://github.com/validatorjs/validator.js
GHSA-m273-wwfv-h6jp,fancy-server,0,0.1.4,
GHSA-cm8h-q92v-xcfc,mercurius,9.0.0,11.5.0,https://github.com/mercurius-js/mercurius
GHSA-cm8h-q92v-xcfc,mercurius,0,8.13.2,https://github.com/mercurius-js/mercurius
GHSA-7r28-3m3f-r2pr,is-svg,2.1.0,4.2.2,
GHSA-9hqj-38j2-5jgm,ascii-art,0,1.4.4,
GHSA-4x6x-782q-jfc4,node-wifi,0,2.0.12,
GHSA-pp7m-6j83-m7r6,video.js,0,7.14.3,https://github.com/videojs/video.js
GHSA-2gp3-6c9p-jp7w,code-server,0,3.12.0,https://github.com/coder/code-server
GHSA-jjf5-wx3j-3fv7,convict,0,6.2.3,https://github.com/mozilla/node-convict
GHSA-hc6q-2mpp-qw7j,webpack,5.0.0,5.76.0,
GHSA-q9q6-f556-gpm7,starkbank-ecdsa,0,1.1.3,https://github.com/starkbank/ecdsa-node
GHSA-cfhg-9x44-78h2,ps,0,1.0.0,
GHSA-m744-2jj8-vpfv,git-parse,0,1.0.5,https://github.com/wayfair/git-parse
GHSA-6xvq-2gj8-4276,valine,0,1.4.15,https://github.com/xCss/Valine
GHSA-rf54-44jr-q5vf,url-js,0,2.1.0,https://github.com/duzun/URL.js
GHSA-f246-xrrj-g8j6,markdown-it-highlightjs,0,3.3.1,
GHSA-x9p2-fxq6-2m5f,swagger-ui,0,3.18.0,
GHSA-r4hg-4cpq-q57c,jsuites,0,5.0.1,https://github.com/jsuites/jsuites
GHSA-934x-72xh-5hrg,aws-lambda,0,1.0.5,
GHSA-5j4m-89xf-mf5p,parcel-bundler,0,1.10.0,
GHSA-jcpv-g9rr-qxrc,hawk,4.0.0,4.1.1,https://github.com/hueniverse/hawk
GHSA-jcpv-g9rr-qxrc,hawk,0,3.1.3,https://github.com/hueniverse/hawk
GHSA-p6vg-p826-qp3v,fastify-static,0,4.2.4,https://github.com/fastify/fastify-static
GHSA-3fx5-fwvr-xrjg,ms,0,0.7.1,https://github.com/unshiftio/millisecond/
GHSA-6rv4-4qv6-88g2,set-or-get,1.0.0,1.2.11,
GHSA-84g3-cv89-m9gm,patchmerge,1.0.0,1.0.2,https://github.com/pjshumphreys/patchmerge
GHSA-25pr-6pr6-68v7,atlasboard,0,1.1.9,https://bitbucket.org/atlassian/atlasboard/src/master/
GHSA-jh5w-6964-x5cf,chromedriver,0,2.26.1,
GHSA-pqw5-jmp5-px4v,parse-url,0,8.1.0,https://github.com/ionicabizau/parse-url
GHSA-pgcr-7wm4-mcv6,pem,0,1.13.2,
GHSA-wfwq-xc57-fq7v,@eivifj/dot,0,1.0.3,https://github.com/eivindfjeldstad/dot
GHSA-j562-c3cw-3p5g,@finastra/nestjs-proxy,0,0.7.0,https://github.com/Finastra/finastra-nodejs-libs
GHSA-mpcx-8qqw-rmcq,waterline-sequel,0,0.5.1,
GHSA-5pxj-mhwj-x5gv,asciitable.js,0,1.0.3,
GHSA-m5q3-8wgf-x8xf,directus,0,9.16.0,https://github.com/directus/directus
GHSA-cxm3-v4mv-6mh8,vditor,0,3.8.11,https://github.com/vanessa219/vditor
GHSA-g9wg-wq4f-2x5w,console-feed,0,2.8.10,
GHSA-7942-2fx8-qhpf,raneto,0,0.17.1,https://github.com/ryanlelek/Raneto
GHSA-8mrf-64fw-2x75,fs-path,0,0.0.25,
GHSA-xfhh-g9f5-x4m4,socket.io-parser,0,3.3.2,
GHSA-xfhh-g9f5-x4m4,socket.io-parser,3.4.0,3.4.1,
GHSA-36m4-6v6m-4vpr,remarkable,0,1.7.2,
GHSA-hgp8-w8fj-r4cm,tooljet,0,1.27.0,https://github.com/ToolJet/ToolJet
GHSA-8g7p-74h8-hg48,https-proxy-agent,0,2.2.0,https://github.com/TooTallNate/node-https-proxy-agent
GHSA-p2hp-3wv3-4w74,ecdh,0,0.2.0,https://github.com/developmentil/ecdh
GHSA-qxg5-2qff-p49r,striptags,0,3.2.0,
GHSA-8864-rhmw-5m6f,status-board,0,1.1.82,https://github.com/jameswlane/status-board
GHSA-x2pg-mjhr-2m5x,semantic-release,17.0.4,19.0.3,https://github.com/semantic-release/semantic-release
GHSA-fq77-7p7r-83rj,next,0,9.3.2,
GHSA-8v63-cqqc-6r2c,object-path,0,0.11.8,https://github.com/mariocasciaro/object-path
GHSA-w7q9-p3jq-fmhm,jpeg-js,0,0.4.0,
GHSA-h47j-hc6x-h3qq,mongo-express,0,0.54.0,
GHSA-4g88-fppr-53pp,set-value,0,2.0.1,
GHSA-4g88-fppr-53pp,set-value,3.0.0,3.0.1,
GHSA-4xc9-xhrj-v574,lodash,0,4.17.11,
GHSA-5h8c-8ccp-8gmh,mt7688-wiscan,0,0.8.3,https://github.com/simenkid/mt7688-wiscan
GHSA-xv97-c62v-4587,next-auth,4.0.0,4.10.3,https://github.com/nextauthjs/next-auth
GHSA-xv97-c62v-4587,next-auth,0,3.29.10,https://github.com/nextauthjs/next-auth
GHSA-pjh3-jv7w-9jpr,gm,0,1.21.1,https://github.com/aheckmann/gm
GHSA-3p22-ghq8-v749,electron,0,13.6.6,https://github.com/electron/electron
GHSA-3p22-ghq8-v749,electron,14.0.0-beta.1,14.2.4,https://github.com/electron/electron
GHSA-3p22-ghq8-v749,electron,15.0.0-beta.1,15.3.5,https://github.com/electron/electron
GHSA-3p22-ghq8-v749,electron,16.0.0-beta.1,16.0.6,https://github.com/electron/electron
GHSA-3p22-ghq8-v749,electron,17.0.0-alpha.1,17.0.0-alpha.6,https://github.com/electron/electron
GHSA-wpq7-q8j4-72jg,auth0-js,0,9.3.0,
GHSA-4fc4-4p5g-6w89,ckeditor4,0,4.18.0,https://github.com/ckeditor/ckeditor4
GHSA-3x9f-74h4-2fqr,xlsx,0,0.17.0,
GHSA-3x9f-74h4-2fqr,org.webjars.npm:xlsx,0,0.17.0,
GHSA-49rv-g7w5-m8xx,@novnc/novnc,0,0.6.2,https://github.com/novnc/noVNC
GHSA-vrv9-3x3w-ffxw,node-red-dashboard,0,3.2.0,https://github.com/node-red/node-red-dashboard
GHSA-6p89-3p7c-qrhv,ckeditor5,0,36.0.0,https://github.com/ckeditor/ckeditor5
GHSA-2m53-83f3-562j,min-dash,0,3.8.1,https://github.com/bpmn-io/min-dash
GHSA-q82h-q47j-f492,jspreadsheet-ce,0,4.6.0,https://github.com/jspreadsheet/ce
GHSA-w6xj-45gv-fw35,stream-combine,2.0.2,2.0.1,
GHSA-xwg4-93c6-3h42,send,0,0.8.4,https://github.com/visionmedia/send
GHSA-v5vg-g7rq-363w,json-pointer,0,0.6.2,https://github.com/manuelstofer/json-pointer
GHSA-r5cq-9537-9rpf,mixme,0,0.5.1,https://github.com/adaltas/node-mixme
GHSA-8x6c-cv3v-vp6g,cacheable-request,0,10.2.7,https://github.com/jaredwray/cacheable-request
GHSA-m22q-97p5-79v2,mind-elixir,0,0.18.1,https://github.com/ssshooter/mind-elixir-core
GHSA-9534-h433-2rjf,utilitify,0,1.0.3,
GHSA-3329-pjwv-fjpg,urijs,0,1.19.4,https://github.com/medialize/URI.js
GHSA-vgrx-w6rg-8fqf,jwt-simple,0,0.3.1,
GHSA-v6vv-hhqc-6hh2,pyramid-proportion,1.0.5,1.0.4,
GHSA-7x7c-qm48-pq9c,karma,0,6.3.14,https://github.com/karma-runner/karma/
GHSA-chqj-j4fh-rw7m,dompurify,0,2.0.3,
GHSA-c6h2-mpc6-232h,dns-sync,0,0.1.3,
GHSA-c3x7-gjmx-r2ff,serve-static,0,1.7.2,https://github.com/expressjs/serve-static
GHSA-c3x7-gjmx-r2ff,serve-static,1.7.0,1.7.2,https://github.com/expressjs/serve-static
GHSA-g27j-74fp-xfpr,directus,0,9.7.0,https://github.com/directus/directus
GHSA-c722-pv5w-cfg2,github-jquery-widgets,0.1.2,0.1.1,
GHSA-mmh6-m7v9-5956,markdown-link-extractor,0,3.0.2,https://github.com/tcort/markdown-link-extractor
GHSA-mmh6-m7v9-5956,markdown-link-extractor,4.0.0,4.0.1,https://github.com/tcort/markdown-link-extractor
GHSA-qm28-7hqv-wg5j,ng-packagr,0,10.1.1,https://github.com/ng-packagr/ng-packagr
GHSA-vwjj-2852-3765,forms,0,1.3.0,
GHSA-v633-x5vv-hqwc,serve-index,0,1.6.3,https://github.com/expressjs/serve-index
GHSA-53mj-mc38-q894,openwhisk,0,3.3.1,https://github.com/openwhisk/openwhisk-client-js
GHSA-gpqq-952q-5327,jquery-ui,0,1.13.0,https://github.com/jquery/jquery-ui
GHSA-qmm9-x5gr-4gfm,hekto,0,0.2.4,
GHSA-2pqj-h3vj-pqgw,jquery,1.7.1,1.9.0,
GHSA-2pqj-h3vj-pqgw,org.webjars.npm:jquery,1.7.1,1.9.0,
GHSA-r92x-f52r-x54g,date-and-time,0,0.14.2,
GHSA-4cmx-hrq9-c23p,aedes,0,0.35.1,
GHSA-wg96-3933-j2w5,sanitize-html,0,1.2.3,
GHSA-rp2c-jrgp-cvr8,plupload,0,2.3.9,https://github.com/moxiecode/plupload
GHSA-xrx9-gj26-5wx9,v8n,0,1.5.1,https://github.com/imbrn/v8n
